license_id,brand_name,ingredient,drugbank_id,potential_indication,similar_drug,similarity_score,source
SIN04767P,HYDROCORTISONE CREAM 1% w/w,HYDROCORTISONE ACETATE,DB14539,seborrheic keratosis,HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04767P,HYDROCORTISONE CREAM 1% w/w,HYDROCORTISONE ACETATE,DB14539,x-linked adrenal hypoplasia congenita,HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04767P,HYDROCORTISONE CREAM 1% w/w,HYDROCORTISONE ACETATE,DB14539,tinea infection,HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04767P,HYDROCORTISONE CREAM 1% w/w,HYDROCORTISONE ACETATE,DB14539,external ear disease,HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04767P,HYDROCORTISONE CREAM 1% w/w,HYDROCORTISONE ACETATE,DB14539,idiopathic uveitis,HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04767P,HYDROCORTISONE CREAM 1% w/w,HYDROCORTISONE ACETATE,DB14539,malignant otitis externa caused by pseudomonas aeruginosa,HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04767P,HYDROCORTISONE CREAM 1% w/w,HYDROCORTISONE ACETATE,DB14539,iris disease,HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04767P,HYDROCORTISONE CREAM 1% w/w,HYDROCORTISONE ACETATE,DB14539,infectious anterior uveitis,HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04767P,HYDROCORTISONE CREAM 1% w/w,HYDROCORTISONE ACETATE,DB14539,acne (disease),HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN15260P,BEPRAZ GASTRO RESISTANT TABLETS 10MG,RABEPRAZOLE SODIUM,DB01129,fascioliasis,TRICLABENDAZOLE,0.5833333333333334,KG (target similarity)
SIN04767P,HYDROCORTISONE CREAM 1% w/w,HYDROCORTISONE ACETATE,DB14539,atopic conjunctivitis,HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04767P,HYDROCORTISONE CREAM 1% w/w,HYDROCORTISONE ACETATE,DB14539,aphthous stomatitis,HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04767P,HYDROCORTISONE CREAM 1% w/w,HYDROCORTISONE ACETATE,DB14539,corneal ulcer,HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04767P,HYDROCORTISONE CREAM 1% w/w,HYDROCORTISONE ACETATE,DB14539,diamond-blackfan anemia,HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04379P,APO-PREDNISONE TABLET 5 mg,PREDNISONE,DB00635,malignant otitis externa caused by pseudomonas aeruginosa,HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04379P,APO-PREDNISONE TABLET 5 mg,PREDNISONE,DB00635,keratitis,HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04379P,APO-PREDNISONE TABLET 5 mg,PREDNISONE,DB00635,hemorrhoid,HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04379P,APO-PREDNISONE TABLET 5 mg,PREDNISONE,DB00635,iris disease,HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04379P,APO-PREDNISONE TABLET 5 mg,PREDNISONE,DB00635,infectious anterior uveitis,HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04379P,APO-PREDNISONE TABLET 5 mg,PREDNISONE,DB00635,acne (disease),HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04767P,HYDROCORTISONE CREAM 1% w/w,HYDROCORTISONE ACETATE,DB14539,ulcerative colitis (disease),HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04767P,HYDROCORTISONE CREAM 1% w/w,HYDROCORTISONE ACETATE,DB14539,lichen disease,HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04767P,HYDROCORTISONE CREAM 1% w/w,HYDROCORTISONE ACETATE,DB14539,chondrocalcinosis,HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04767P,HYDROCORTISONE CREAM 1% w/w,HYDROCORTISONE ACETATE,DB14539,uveitis,HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04767P,HYDROCORTISONE CREAM 1% w/w,HYDROCORTISONE ACETATE,DB14539,familial glucocorticoid deficiency,HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04767P,HYDROCORTISONE CREAM 1% w/w,HYDROCORTISONE ACETATE,DB14539,rosacea,HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04767P,HYDROCORTISONE CREAM 1% w/w,HYDROCORTISONE ACETATE,DB14539,proctitis,HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04767P,HYDROCORTISONE CREAM 1% w/w,HYDROCORTISONE ACETATE,DB14539,tinea corporis,HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04767P,HYDROCORTISONE CREAM 1% w/w,HYDROCORTISONE ACETATE,DB14539,ciliary body disease,HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04767P,HYDROCORTISONE CREAM 1% w/w,HYDROCORTISONE ACETATE,DB14539,vernal conjunctivitis,HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04767P,HYDROCORTISONE CREAM 1% w/w,HYDROCORTISONE ACETATE,DB14539,familial adrenal hypoplasia with absent pituitary luteinizing hormone,HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN04767P,HYDROCORTISONE CREAM 1% w/w,HYDROCORTISONE ACETATE,DB14539,iritis (disease),HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN17072P,Winlevi Cream 1% w/w,CLASCOTERONE,DB12499,graves disease,METHIMAZOLE,0.5833333333333334,KG (target similarity)
SIN04379P,APO-PREDNISONE TABLET 5 mg,PREDNISONE,DB00635,panuveitis (disease),HYDROCORTISONE,0.5833333333333334,KG (target similarity)
SIN15162P,NINLARO CAPSULE 2.3mg,IXAZOMIB,DB09570,atypical juvenile parkinsonism,SELEGILINE,0.5833333333333334,KG (target similarity)
SIN15757P,PREVYMIS FILM COATED TABLET 240MG,LETERMOVIR,DB12070,hypoalphalipoproteinemia,SIMVASTATIN,0.5833333333333334,KG (target similarity)
SIN15757P,PREVYMIS FILM COATED TABLET 240MG,LETERMOVIR,DB12070,obsolete susceptibility to ischemic stroke,SIMVASTATIN,0.5833333333333334,KG (target similarity)
SIN15757P,PREVYMIS FILM COATED TABLET 240MG,LETERMOVIR,DB12070,atherosclerosis,SIMVASTATIN,0.5833333333333334,KG (target similarity)
SIN15757P,PREVYMIS FILM COATED TABLET 240MG,LETERMOVIR,DB12070,cerebrovascular disorder,SIMVASTATIN,0.5833333333333334,KG (target similarity)
SIN15757P,PREVYMIS FILM COATED TABLET 240MG,LETERMOVIR,DB12070,arteriosclerosis disorder,SIMVASTATIN,0.5833333333333334,KG (target similarity)
SIN15162P,NINLARO CAPSULE 2.3mg,IXAZOMIB,DB09570,early-onset parkinsonism-intellectual disability syndrome,SELEGILINE,0.5833333333333334,KG (target similarity)
SIN15162P,NINLARO CAPSULE 2.3mg,IXAZOMIB,DB09570,hemiparkinsonism-hemiatrophy syndrome,SELEGILINE,0.5833333333333334,KG (target similarity)
SIN15162P,NINLARO CAPSULE 2.3mg,IXAZOMIB,DB09570,parkinsonian-pyramidal syndrome,SELEGILINE,0.5833333333333334,KG (target similarity)
SIN15162P,NINLARO CAPSULE 2.3mg,IXAZOMIB,DB09570,hereditary late onset parkinson disease,SELEGILINE,0.5833333333333334,KG (target similarity)
SIN03840P,ZARICORT CREAM,HYDROCORTISONE,DB00741,juvenile idiopathic arthritis,PREDNISONE,0.5833333333333334,KG (target similarity)
SIN03840P,ZARICORT CREAM,HYDROCORTISONE,DB00741,neoplasm of mature b-cells,PREDNISONE,0.5833333333333334,KG (target similarity)
SIN03840P,ZARICORT CREAM,HYDROCORTISONE,DB00741,richter syndrome,PREDNISONE,0.5833333333333334,KG (target similarity)
SIN03840P,ZARICORT CREAM,HYDROCORTISONE,DB00741,epicondylitis,PREDNISONE,0.5833333333333334,KG (target similarity)
SIN15757P,PREVYMIS FILM COATED TABLET 240MG,LETERMOVIR,DB12070,stroke disorder,SIMVASTATIN,0.5833333333333334,KG (target similarity)
SIN15162P,NINLARO CAPSULE 2.3mg,IXAZOMIB,DB09570,anxiety disorder,SELEGILINE,0.5833333333333334,KG (target similarity)
SIN15757P,PREVYMIS FILM COATED TABLET 240MG,LETERMOVIR,DB12070,homozygous familial hypercholesterolemia,SIMVASTATIN,0.5833333333333334,KG (target similarity)
SIN03840P,ZARICORT CREAM,HYDROCORTISONE,DB00741,juvenile arthritis due to defect in lacc1,PREDNISONE,0.5833333333333334,KG (target similarity)
SIN15162P,NINLARO CAPSULE 2.3mg,IXAZOMIB,DB09570,major depressive disorder,SELEGILINE,0.5833333333333334,KG (target similarity)
SIN15162P,NINLARO CAPSULE 2.3mg,IXAZOMIB,DB09570,endogenous depression,SELEGILINE,0.5833333333333334,KG (target similarity)
SIN15162P,NINLARO CAPSULE 2.3mg,IXAZOMIB,DB09570,unipolar depression,SELEGILINE,0.5833333333333334,KG (target similarity)
SIN15162P,NINLARO CAPSULE 2.3mg,IXAZOMIB,DB09570,juvenile onset parkinson disease 19a,SELEGILINE,0.5833333333333334,KG (target similarity)
SIN15162P,NINLARO CAPSULE 2.3mg,IXAZOMIB,DB09570,parkinson disease,SELEGILINE,0.5833333333333334,KG (target similarity)
SIN17072P,Winlevi Cream 1% w/w,CLASCOTERONE,DB12499,hyperthyroidism,METHIMAZOLE,0.5833333333333334,KG (target similarity)
SIN15757P,PREVYMIS FILM COATED TABLET 240MG,LETERMOVIR,DB12070,hyperlipoproteinemia,SIMVASTATIN,0.5833333333333334,KG (target similarity)
SIN15757P,PREVYMIS FILM COATED TABLET 240MG,LETERMOVIR,DB12070,hypertriglyceridemia (disease),SIMVASTATIN,0.5833333333333334,KG (target similarity)
SIN15757P,PREVYMIS FILM COATED TABLET 240MG,LETERMOVIR,DB12070,cerebral infarction,SIMVASTATIN,0.5833333333333334,KG (target similarity)
SIN03840P,ZARICORT CREAM,HYDROCORTISONE,DB00741,actinic keratosis (disease),PREDNISONE,0.5833333333333334,KG (target similarity)
SIN08670P,AERRANE INHALATION ANAESTHETIC,ISOFLURANE,DB00753,early myoclonic encephalopathy,CLONAZEPAM,0.5806451612903226,KG (target similarity)
SIN08670P,AERRANE INHALATION ANAESTHETIC,ISOFLURANE,DB00753,visual epilepsy,CLONAZEPAM,0.5806451612903226,KG (target similarity)
SIN08670P,AERRANE INHALATION ANAESTHETIC,ISOFLURANE,DB00753,cutis verticis gyrata,CLONAZEPAM,0.5806451612903226,KG (target similarity)
SIN08670P,AERRANE INHALATION ANAESTHETIC,ISOFLURANE,DB00753,absence epilepsy,CLONAZEPAM,0.5806451612903226,KG (target similarity)
SIN08670P,AERRANE INHALATION ANAESTHETIC,ISOFLURANE,DB00753,lennox-gastaut syndrome,CLONAZEPAM,0.5806451612903226,KG (target similarity)
SIN08670P,AERRANE INHALATION ANAESTHETIC,ISOFLURANE,DB00753,anxiety disorder,CLONAZEPAM,0.5806451612903226,KG (target similarity)
SIN14341P,Nutritrace Concentrate for solution for infusion,ZINC CHLORIDE,DB14533,hereditary hemochromatosis,ZINC ACETATE,0.577639751552795,KG (target similarity)
SIN14341P,Nutritrace Concentrate for solution for infusion,ZINC CHLORIDE,DB14533,proctitis,ZINC ACETATE,0.577639751552795,KG (target similarity)
SIN14341P,Nutritrace Concentrate for solution for infusion,ZINC CHLORIDE,DB14533,dermatitis,ZINC ACETATE,0.577639751552795,KG (target similarity)
SIN14341P,Nutritrace Concentrate for solution for infusion,ZINC CHLORIDE,DB14533,external ear disease,ZINC ACETATE,0.577639751552795,KG (target similarity)
SIN14341P,Nutritrace Concentrate for solution for infusion,ZINC CHLORIDE,DB14533,iron metabolism disease,ZINC ACETATE,0.577639751552795,KG (target similarity)
SIN14341P,Nutritrace Concentrate for solution for infusion,ZINC CHLORIDE,DB14533,otitis externa,ZINC ACETATE,0.577639751552795,KG (target similarity)
SIN14341P,Nutritrace Concentrate for solution for infusion,ZINC CHLORIDE,DB14533,burn,ZINC ACETATE,0.577639751552795,KG (target similarity)
SIN14341P,Nutritrace Concentrate for solution for infusion,ZINC CHLORIDE,DB14533,wilson disease,ZINC ACETATE,0.577639751552795,KG (target similarity)
SIN14341P,Nutritrace Concentrate for solution for infusion,ZINC CHLORIDE,DB14533,injury,ZINC ACETATE,0.577639751552795,KG (target similarity)
SIN14341P,Nutritrace Concentrate for solution for infusion,ZINC CHLORIDE,DB14533,exanthem (disease),ZINC ACETATE,0.577639751552795,KG (target similarity)
SIN14341P,Nutritrace Concentrate for solution for infusion,ZINC CHLORIDE,DB14533,hemorrhoid,ZINC ACETATE,0.577639751552795,KG (target similarity)
SIN09036P,AA PHARMA BROMOCRIPTINE TABLET 2.5 mg,BROMOCRIPTINE,DB01200,bipolar disorder,QUETIAPINE,0.5757575757575758,KG (target similarity)
SIN09036P,AA PHARMA BROMOCRIPTINE TABLET 2.5 mg,BROMOCRIPTINE,DB01200,manic bipolar affective disorder,QUETIAPINE,0.5757575757575758,KG (target similarity)
SIN09036P,AA PHARMA BROMOCRIPTINE TABLET 2.5 mg,BROMOCRIPTINE,DB01200,major affective disorder,QUETIAPINE,0.5757575757575758,KG (target similarity)
SIN16689P,SAQUIN SR PROLONGED-RELEASE TABLETS 50MG,TO QUETIAPINE,DB01224,acquired hyperprolactinemia,BROMOCRIPTINE,0.5757575757575758,KG (target similarity)
SIN16689P,SAQUIN SR PROLONGED-RELEASE TABLETS 50MG,TO QUETIAPINE,DB01224,prolactin producing pituitary gland tumor,BROMOCRIPTINE,0.5757575757575758,KG (target similarity)
SIN09253P,APO-NORTRIPTYLINE CAPSULE 25 mg,NORTRIPTYLINE HCL,DB00540,endogenous depression,DOSULEPIN,0.5757575757575758,KG (target similarity)
SIN16689P,SAQUIN SR PROLONGED-RELEASE TABLETS 50MG,TO QUETIAPINE,DB01224,early-onset parkinsonism-intellectual disability syndrome,BROMOCRIPTINE,0.5757575757575758,KG (target similarity)
SIN16689P,SAQUIN SR PROLONGED-RELEASE TABLETS 50MG,TO QUETIAPINE,DB01224,parkinsonian-pyramidal syndrome,BROMOCRIPTINE,0.5757575757575758,KG (target similarity)
SIN16689P,SAQUIN SR PROLONGED-RELEASE TABLETS 50MG,TO QUETIAPINE,DB01224,hyperpituitarism,BROMOCRIPTINE,0.5757575757575758,KG (target similarity)
SIN16689P,SAQUIN SR PROLONGED-RELEASE TABLETS 50MG,TO QUETIAPINE,DB01224,acromegaly,BROMOCRIPTINE,0.5757575757575758,KG (target similarity)
SIN09253P,APO-NORTRIPTYLINE CAPSULE 25 mg,NORTRIPTYLINE HCL,DB00540,mixed anxiety and depressive disorder,MAPROTILINE,0.5757575757575758,KG (target similarity)
SIN09253P,APO-NORTRIPTYLINE CAPSULE 25 mg,NORTRIPTYLINE HCL,DB00540,major depressive disorder,DOSULEPIN,0.5757575757575758,KG (target similarity)
SIN16689P,SAQUIN SR PROLONGED-RELEASE TABLETS 50MG,TO QUETIAPINE,DB01224,hemiparkinsonism-hemiatrophy syndrome,BROMOCRIPTINE,0.5757575757575758,KG (target similarity)
SIN09253P,APO-NORTRIPTYLINE CAPSULE 25 mg,NORTRIPTYLINE HCL,DB00540,unipolar depression,DOSULEPIN,0.5757575757575758,KG (target similarity)
SIN16689P,SAQUIN SR PROLONGED-RELEASE TABLETS 50MG,TO QUETIAPINE,DB01224,juvenile onset parkinson disease 19a,BROMOCRIPTINE,0.5757575757575758,KG (target similarity)
SIN16689P,SAQUIN SR PROLONGED-RELEASE TABLETS 50MG,TO QUETIAPINE,DB01224,parkinson disease,BROMOCRIPTINE,0.5757575757575758,KG (target similarity)
SIN16689P,SAQUIN SR PROLONGED-RELEASE TABLETS 50MG,TO QUETIAPINE,DB01224,x-linked parkinsonism-spasticity syndrome,BROMOCRIPTINE,0.5757575757575758,KG (target similarity)
SIN16689P,SAQUIN SR PROLONGED-RELEASE TABLETS 50MG,TO QUETIAPINE,DB01224,postencephalitic parkinson disease,BROMOCRIPTINE,0.5757575757575758,KG (target similarity)
SIN16689P,SAQUIN SR PROLONGED-RELEASE TABLETS 50MG,TO QUETIAPINE,DB01224,hyperprolactinemia (disease),BROMOCRIPTINE,0.5757575757575758,KG (target similarity)
SIN16689P,SAQUIN SR PROLONGED-RELEASE TABLETS 50MG,TO QUETIAPINE,DB01224,hereditary late onset parkinson disease,BROMOCRIPTINE,0.5757575757575758,KG (target similarity)
SIN16689P,SAQUIN SR PROLONGED-RELEASE TABLETS 50MG,TO QUETIAPINE,DB01224,familial hyperprolactinemia,BROMOCRIPTINE,0.5757575757575758,KG (target similarity)
SIN16689P,SAQUIN SR PROLONGED-RELEASE TABLETS 50MG,TO QUETIAPINE,DB01224,atypical juvenile parkinsonism,BROMOCRIPTINE,0.5757575757575758,KG (target similarity)
SIN16367P,CYTAXIN POWDER FOR SOLUTION FOR INJECTION 0.5G/VIAL,CEFOTAXIME,DB00493,staphylococcal infection,CLOXACILLIN,0.5714285714285714,KG (target similarity)
SIN07548P,UNIVATE CREAM 0.05% w/w,CLOBETASOL PROPIONATE,DB01013,lichen disease,AMCINONIDE,0.5714285714285714,KG (target similarity)
SIN07548P,UNIVATE CREAM 0.05% w/w,CLOBETASOL PROPIONATE,DB01013,chronic cutaneous lupus erythematosus,AMCINONIDE,0.5714285714285714,KG (target similarity)
SIN06822P,DISTOCIDE TABLET 600 mg,PRAZIQUANTEL,DB01058,hepatitis c virus infection,ELBASVIR,0.5714285714285714,KG (target similarity)
SIN16367P,CYTAXIN POWDER FOR SOLUTION FOR INJECTION 0.5G/VIAL,CEFOTAXIME,DB00493,infectious otitis media,CEFTIBUTEN,0.5714285714285714,KG (target similarity)
SIN07548P,UNIVATE CREAM 0.05% w/w,CLOBETASOL PROPIONATE,DB01013,lupus erythematosus,AMCINONIDE,0.5714285714285714,KG (target similarity)
SIN07548P,UNIVATE CREAM 0.05% w/w,CLOBETASOL PROPIONATE,DB01013,primary cutaneous t-cell non-hodgkin lymphoma,AMCINONIDE,0.5714285714285714,KG (target similarity)
SIN07548P,UNIVATE CREAM 0.05% w/w,CLOBETASOL PROPIONATE,DB01013,exanthem (disease),AMCINONIDE,0.5714285714285714,KG (target similarity)
SIN07548P,UNIVATE CREAM 0.05% w/w,CLOBETASOL PROPIONATE,DB01013,discoid lupus erythematosus,AMCINONIDE,0.5714285714285714,KG (target similarity)
SIN07548P,UNIVATE CREAM 0.05% w/w,CLOBETASOL PROPIONATE,DB01013,granuloma annulare,AMCINONIDE,0.5714285714285714,KG (target similarity)
SIN16367P,CYTAXIN POWDER FOR SOLUTION FOR INJECTION 0.5G/VIAL,CEFOTAXIME,DB00493,tonsillitis,CEFTIBUTEN,0.5714285714285714,KG (target similarity)
SIN16367P,CYTAXIN POWDER FOR SOLUTION FOR INJECTION 0.5G/VIAL,CEFOTAXIME,DB00493,staphylococcus aureus infection,CEFAMANDOLE,0.5714285714285714,KG (target similarity)
SIN06822P,DISTOCIDE TABLET 600 mg,PRAZIQUANTEL,DB01058,chronic hepatitis c virus infection,ELBASVIR,0.5714285714285714,KG (target similarity)
SIN07548P,UNIVATE CREAM 0.05% w/w,CLOBETASOL PROPIONATE,DB01013,rosacea,FLUOROMETHOLONE,0.5714285714285714,KG (target similarity)
SIN07548P,UNIVATE CREAM 0.05% w/w,CLOBETASOL PROPIONATE,DB01013,uveitis,FLUOROMETHOLONE,0.5714285714285714,KG (target similarity)
SIN07548P,UNIVATE CREAM 0.05% w/w,CLOBETASOL PROPIONATE,DB01013,iris disease,FLUOROMETHOLONE,0.5714285714285714,KG (target similarity)
SIN07548P,UNIVATE CREAM 0.05% w/w,CLOBETASOL PROPIONATE,DB01013,vernal conjunctivitis,FLUOROMETHOLONE,0.5714285714285714,KG (target similarity)
SIN07548P,UNIVATE CREAM 0.05% w/w,CLOBETASOL PROPIONATE,DB01013,iridocyclitis (disease),FLUOROMETHOLONE,0.5714285714285714,KG (target similarity)
SIN07548P,UNIVATE CREAM 0.05% w/w,CLOBETASOL PROPIONATE,DB01013,ciliary body disease,FLUOROMETHOLONE,0.5714285714285714,KG (target similarity)
SIN07548P,UNIVATE CREAM 0.05% w/w,CLOBETASOL PROPIONATE,DB01013,atopic conjunctivitis,FLUOROMETHOLONE,0.5714285714285714,KG (target similarity)
SIN07548P,UNIVATE CREAM 0.05% w/w,CLOBETASOL PROPIONATE,DB01013,idiopathic uveitis,FLUOROMETHOLONE,0.5714285714285714,KG (target similarity)
SIN07548P,UNIVATE CREAM 0.05% w/w,CLOBETASOL PROPIONATE,DB01013,iritis (disease),FLUOROMETHOLONE,0.5714285714285714,KG (target similarity)
SIN15476P,TAMSIN PROLONGED RELEASE TABLET 0.4MG,TAMSULOSIN HYDROCHLORIDE,DB00706,benign prostatic hyperplasia (disease),ALFUZOSIN,0.5714285714285714,KG (target similarity)
SIN15476P,TAMSIN PROLONGED RELEASE TABLET 0.4MG,TAMSULOSIN HYDROCHLORIDE,DB00706,postural orthostatic tachycardia syndrome,MIDODRINE,0.5714285714285714,KG (target similarity)
SIN15476P,TAMSIN PROLONGED RELEASE TABLET 0.4MG,TAMSULOSIN HYDROCHLORIDE,DB00706,multiple system atrophy,MIDODRINE,0.5714285714285714,KG (target similarity)
SIN15476P,TAMSIN PROLONGED RELEASE TABLET 0.4MG,TAMSULOSIN HYDROCHLORIDE,DB00706,orthostatic hypotension,MIDODRINE,0.5714285714285714,KG (target similarity)
SIN07548P,UNIVATE CREAM 0.05% w/w,CLOBETASOL PROPIONATE,DB01013,corneal ulcer,FLUOROMETHOLONE,0.5714285714285714,KG (target similarity)
SIN16487P,XARELTO GRANULES FOR ORAL SUSPENSION 1MG/ML,RIVAROXABAN MICRONIZED,DB06228,cystic fibrosis,TEZACAFTOR,0.5714285714285714,KG (target similarity)
SIN05113P,PANBESY CAPSULE 30 mg,PHENTERMINE HCL,DB00191,monogenic obesity,SIBUTRAMINE,0.5714285714285714,KG (target similarity)
SIN05113P,PANBESY CAPSULE 30 mg,PHENTERMINE HCL,DB00191,obesity disorder,SIBUTRAMINE,0.5714285714285714,KG (target similarity)
SIN07548P,UNIVATE CREAM 0.05% w/w,CLOBETASOL PROPIONATE,DB01013,infectious anterior uveitis,FLUOROMETHOLONE,0.5714285714285714,KG (target similarity)
SIN07548P,UNIVATE CREAM 0.05% w/w,CLOBETASOL PROPIONATE,DB01013,panuveitis (disease),RIMEXOLONE,0.5714285714285714,KG (target similarity)
SIN11683P,SALAGEN TABLET 5 mg,PILOCARPINE HCL,DB01085,neurocirculatory asthenia,HOMATROPINE METHYLBROMIDE,0.5714285714285714,KG (target similarity)
SIN11683P,SALAGEN TABLET 5 mg,PILOCARPINE HCL,DB01085,irritable bowel syndrome,HOMATROPINE METHYLBROMIDE,0.5714285714285714,KG (target similarity)
SIN16481P,NEBIVOLOL STELLA TABLET 5MG,NEBIVOLOL,DB04861,glaucoma,BUPRANOLOL,0.5714285714285714,KG (target similarity)
SIN16481P,NEBIVOLOL STELLA TABLET 5MG,NEBIVOLOL,DB04861,bronchial disease,SALBUTAMOL,0.5714285714285714,KG (target similarity)
SIN16481P,NEBIVOLOL STELLA TABLET 5MG,NEBIVOLOL,DB04861,asthma,SALBUTAMOL,0.5714285714285714,KG (target similarity)
SIN11683P,SALAGEN TABLET 5 mg,PILOCARPINE HCL,DB01085,clostridium difficile colitis,HOMATROPINE METHYLBROMIDE,0.5714285714285714,KG (target similarity)
SIN07548P,UNIVATE CREAM 0.05% w/w,CLOBETASOL PROPIONATE,DB01013,primary cutaneous t-cell lymphoma,AMCINONIDE,0.5714285714285714,KG (target similarity)
SIN01302P,ISONIAZID TABLET 100 mg,ISONIAZID,DB00951,hereditary late onset parkinson disease,SELEGILINE,0.5714285714285714,KG (target similarity)
SIN08670P,AERRANE INHALATION ANAESTHETIC,ISOFLURANE,DB00753,insomnia (disease),ETHCHLORVYNOL,0.5714285714285714,KG (target similarity)
SIN08670P,AERRANE INHALATION ANAESTHETIC,ISOFLURANE,DB00753,anxiety,MEPROBAMATE,0.5714285714285714,KG (target similarity)
SIN14878P,VALOVIR 500 VALACYCLOVIR TABLETS 500 mg,VALACICLOVIR,DB00577,infectious otitis media,CEFTIBUTEN,0.5714285714285714,KG (target similarity)
SIN14878P,VALOVIR 500 VALACYCLOVIR TABLETS 500 mg,VALACICLOVIR,DB00577,tonsillitis,CEFTIBUTEN,0.5714285714285714,KG (target similarity)
SIN14878P,VALOVIR 500 VALACYCLOVIR TABLETS 500 mg,VALACICLOVIR,DB00577,streptococcal infection,CEFTIBUTEN,0.5714285714285714,KG (target similarity)
SIN15933P,ONCOPROS - ABIRATERONE ACETATE TABLETS USP 250MG,ABIRATERONE ACETATE,DB05812,pityriasis versicolor,TERBINAFINE,0.5714285714285714,KG (target similarity)
SIN01302P,ISONIAZID TABLET 100 mg,ISONIAZID,DB00951,parkinson disease,SELEGILINE,0.5714285714285714,KG (target similarity)
SIN15933P,ONCOPROS - ABIRATERONE ACETATE TABLETS USP 250MG,ABIRATERONE ACETATE,DB05812,dermatophytosis of groin and perianal area,TERBINAFINE,0.5714285714285714,KG (target similarity)
SIN11500P,GUTRON TABLET 5 mg,MIDODRINE HCL,DB00211,benign prostatic hyperplasia (disease),TAMSULOSIN,0.5714285714285714,KG (target similarity)
SIN13661P,YONDELIS Powder for Injection 1mg/vial,TRABECTEDIN,DB05109,malaria,PIPERAQUINE,0.5714285714285714,KG (target similarity)
SIN13661P,YONDELIS Powder for Injection 1mg/vial,TRABECTEDIN,DB05109,skin disease caused by infection,ORITAVANCIN,0.5714285714285714,KG (target similarity)
SIN15520P,DEPREVIX MODIFIED RELEASE HARD CAPSULE 75MG,VENLAFAXINE,DB00285,obesity disorder,SIBUTRAMINE,0.5714285714285714,KG (target similarity)
SIN15520P,DEPREVIX MODIFIED RELEASE HARD CAPSULE 75MG,VENLAFAXINE,DB00285,monogenic obesity,SIBUTRAMINE,0.5714285714285714,KG (target similarity)
