license_id,brand_name,atc_code,disease_id,disease_name,confidence,mapping_method
SIN10502P,LACTATED RINGER'S SOLUTION,V07AB,11205,medium chain 3-ketoacyl-Coa thiolase deficiency,0.5,atc_inference
SIN10502P,LACTATED RINGER'S SOLUTION,V07AB,19093,immunodeficiency due to selective anti-polysaccharide antibody deficiency,0.5,atc_inference
SIN10502P,LACTATED RINGER'S SOLUTION,V07AB,6873,nutritional deficiency disease,0.5,atc_inference
SIN09095P,SUN-DIANOX TABLET,A07DA01,14589_18911_10894_11668_12818_7452_13240_12348_12513_13242_7453_14674_11667,maturity-onset diabetes of the young,0.7,atc_inference
SIN09095P,SUN-DIANOX TABLET,A07DA01,5001_4966,gastritis,0.7,atc_inference
SIN09095P,SUN-DIANOX TABLET,A07DA01,2203,constipation disorder,0.7,atc_inference
SIN09095P,SUN-DIANOX TABLET,A07DA01,32586,"diarrhea 10, protein-losing enteropathy type",0.7,atc_inference
SIN09095P,SUN-DIANOX TABLET,A07DA01,7782,"hyperthermia, cutaneous, with headaches and nausea",0.7,atc_inference
SIN09095P,SUN-DIANOX TABLET,A07DA01,12803,diarrhea-vomiting due to trehalase deficiency,0.7,atc_inference
SIN09095P,SUN-DIANOX TABLET,A07DA01,13992,obesity due to leptin receptor gene deficiency,0.7,atc_inference
SIN09095P,SUN-DIANOX TABLET,A07DA01,1371,protein-energy malnutrition,0.7,atc_inference
SIN09095P,SUN-DIANOX TABLET,A07DA01,100164_16391,permanent neonatal diabetes mellitus,0.5,atc_inference
SIN09095P,SUN-DIANOX TABLET,A07DA01,20525_12522_30089_30088_11073_12480_30087_100165,neonatal diabetes mellitus,0.5,atc_inference
SIN10002P,NARPAN TABLET 50 mg,N07BB04,5027,epilepsy,0.7,atc_inference
SIN10002P,NARPAN TABLET 50 mg,N07BB04,11845_12441_11851_11847_8000_12440_11850_12715_100246_13344_12210_12303_12331,"migraine with or without aura, susceptibility to",0.7,atc_inference
SIN10002P,NARPAN TABLET 50 mg,N07BB04,7344,"cluster headache, familial",0.7,atc_inference
SIN10002P,NARPAN TABLET 50 mg,N07BB04,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,Parkinson disease,0.7,atc_inference
SIN10002P,NARPAN TABLET 50 mg,N07BB04,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,Alzheimer disease,0.7,atc_inference
SIN10002P,NARPAN TABLET 50 mg,N07BB04,21011,hereditary progressive chorea without dementia,0.7,atc_inference
SIN10002P,NARPAN TABLET 50 mg,N07BB04,5263,unipolar depression,0.7,atc_inference
SIN10002P,NARPAN TABLET 50 mg,N07BB04,11918,anxiety,0.7,atc_inference
SIN10002P,NARPAN TABLET 50 mg,N07BB04,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,schizophrenia,0.7,atc_inference
SIN10002P,NARPAN TABLET 50 mg,N07BB04,4985_693_24613_1866,bipolar disorder,0.7,atc_inference
SIN03294P,XEPAGAN ELIXIR 10 mg/5 ml,R06AD02,4979,asthma,0.7,atc_inference
SIN03294P,XEPAGAN ELIXIR 10 mg/5 ml,R06AD02,11751,"COPD, severe early onset",0.7,atc_inference
SIN03294P,XEPAGAN ELIXIR 10 mg/5 ml,R06AD02,5002,chronic obstructive pulmonary disease,0.7,atc_inference
SIN03294P,XEPAGAN ELIXIR 10 mg/5 ml,R06AD02,11786_5324_24332,allergic rhinitis,0.7,atc_inference
SIN03294P,XEPAGAN ELIXIR 10 mg/5 ml,R06AD02,1491,cough variant asthma,0.7,atc_inference
SIN03294P,XEPAGAN ELIXIR 10 mg/5 ml,R06AD02,3781_5607_18597,bronchitis,0.7,atc_inference
SIN03294P,XEPAGAN ELIXIR 10 mg/5 ml,R06AD02,5249,pneumonia,0.7,atc_inference
SIN03294P,XEPAGAN ELIXIR 10 mg/5 ml,R06AD02,9663,mucus inspissation of respiratory tract,0.5,atc_inference
SIN03294P,XEPAGAN ELIXIR 10 mg/5 ml,R06AD02,9194,chronic Epstein-Barr virus infection syndrome,0.5,atc_inference
SIN03294P,XEPAGAN ELIXIR 10 mg/5 ml,R06AD02,24352,viral respiratory tract infection,0.5,atc_inference
SIN09611P,DEPRANIL TABLET 25 mg,N06AA04,5027,epilepsy,0.7,atc_inference
SIN09611P,DEPRANIL TABLET 25 mg,N06AA04,11845_12441_11851_11847_8000_12440_11850_12715_100246_13344_12210_12303_12331,"migraine with or without aura, susceptibility to",0.7,atc_inference
SIN09611P,DEPRANIL TABLET 25 mg,N06AA04,7344,"cluster headache, familial",0.7,atc_inference
SIN09611P,DEPRANIL TABLET 25 mg,N06AA04,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,Parkinson disease,0.7,atc_inference
SIN09611P,DEPRANIL TABLET 25 mg,N06AA04,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,Alzheimer disease,0.7,atc_inference
SIN09611P,DEPRANIL TABLET 25 mg,N06AA04,21011,hereditary progressive chorea without dementia,0.7,atc_inference
SIN09611P,DEPRANIL TABLET 25 mg,N06AA04,5263,unipolar depression,0.7,atc_inference
SIN09611P,DEPRANIL TABLET 25 mg,N06AA04,11918,anxiety,0.7,atc_inference
SIN09611P,DEPRANIL TABLET 25 mg,N06AA04,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,schizophrenia,0.7,atc_inference
SIN09611P,DEPRANIL TABLET 25 mg,N06AA04,4985_693_24613_1866,bipolar disorder,0.7,atc_inference
SIN08773P,TINEA SKIN SOLUTION (THREE LEG BRAND),D02AF,5083,psoriasis,0.7,atc_inference
SIN08773P,TINEA SKIN SOLUTION (THREE LEG BRAND),D02AF,4980,atopic eczema,0.7,atc_inference
SIN08773P,TINEA SKIN SOLUTION (THREE LEG BRAND),D02AF,2406,dermatitis,0.7,atc_inference
SIN08773P,TINEA SKIN SOLUTION (THREE LEG BRAND),D02AF,13398_7728_13397_24516,familial acne inversa,0.7,atc_inference
SIN08773P,TINEA SKIN SOLUTION (THREE LEG BRAND),D02AF,19945_6599,urticaria,0.7,atc_inference
SIN08773P,TINEA SKIN SOLUTION (THREE LEG BRAND),D02AF,8321,"pruritus, hereditary localized",0.7,atc_inference
SIN08773P,TINEA SKIN SOLUTION (THREE LEG BRAND),D02AF,15803,wound botulism,0.7,atc_inference
SIN08773P,TINEA SKIN SOLUTION (THREE LEG BRAND),D02AF,43519,burn,0.7,atc_inference
SIN08773P,TINEA SKIN SOLUTION (THREE LEG BRAND),D02AF,8905,predisposition to invasive fungal disease due to CARD9 deficiency,0.5,atc_inference
SIN08773P,TINEA SKIN SOLUTION (THREE LEG BRAND),D02AF,12345,acral peeling skin syndrome,0.5,atc_inference
SIN11942P,DIOSPER FILM COATED TABLET,C05CA53,1200_1134_15512_5080_100078,hypertension,0.7,atc_inference
SIN11942P,DIOSPER FILM COATED TABLET,C05CA53,5252,heart failure,0.7,atc_inference
SIN11942P,DIOSPER FILM COATED TABLET,C05CA53,5010,coronary artery disease,0.7,atc_inference
SIN11942P,DIOSPER FILM COATED TABLET,C05CA53,6652_3678_1090_3672_3673_3676_3677_3679_6803,myocardial infarction,0.7,atc_inference
SIN11942P,DIOSPER FILM COATED TABLET,C05CA53,6021,Prinzmetal angina,0.7,atc_inference
SIN11942P,DIOSPER FILM COATED TABLET,C05CA53,8237,phocomelia-ectrodactyly-deafness-sinus arrhythmia syndrome,0.7,atc_inference
SIN11942P,DIOSPER FILM COATED TABLET,C05CA53,21187_11237_11470,hyperlipidemia,0.7,atc_inference
SIN11942P,DIOSPER FILM COATED TABLET,C05CA53,5311,atherosclerosis,0.7,atc_inference
SIN11942P,DIOSPER FILM COATED TABLET,C05CA53,5294,peripheral vascular disease,0.7,atc_inference
SIN11942P,DIOSPER FILM COATED TABLET,C05CA53,7935,cystoid macular edema,0.7,atc_inference
SIN04861P,BESONE CREAM 0.1%,D07AC01,5083,psoriasis,0.7,atc_inference
SIN04861P,BESONE CREAM 0.1%,D07AC01,4980,atopic eczema,0.7,atc_inference
SIN04861P,BESONE CREAM 0.1%,D07AC01,2406,dermatitis,0.7,atc_inference
SIN04861P,BESONE CREAM 0.1%,D07AC01,13398_7728_13397_24516,familial acne inversa,0.7,atc_inference
SIN04861P,BESONE CREAM 0.1%,D07AC01,19945_6599,urticaria,0.7,atc_inference
SIN04861P,BESONE CREAM 0.1%,D07AC01,8321,"pruritus, hereditary localized",0.7,atc_inference
SIN04861P,BESONE CREAM 0.1%,D07AC01,15803,wound botulism,0.7,atc_inference
SIN04861P,BESONE CREAM 0.1%,D07AC01,43519,burn,0.7,atc_inference
SIN04861P,BESONE CREAM 0.1%,D07AC01,8905,predisposition to invasive fungal disease due to CARD9 deficiency,0.5,atc_inference
SIN04861P,BESONE CREAM 0.1%,D07AC01,12345,acral peeling skin syndrome,0.5,atc_inference
SIN01849P,MIRAMYCIN INJECTION 80 mg/2 ml,J01GB03,5249,pneumonia,0.7,atc_inference
SIN01849P,MIRAMYCIN INJECTION 80 mg/2 ml,J01GB03,5229,bacterial infectious disease with sepsis,0.7,atc_inference
SIN01849P,MIRAMYCIN INJECTION 80 mg/2 ml,J01GB03,21201,skin infection,0.7,atc_inference
SIN01849P,MIRAMYCIN INJECTION 80 mg/2 ml,J01GB03,5812,influenza,0.7,atc_inference
SIN01849P,MIRAMYCIN INJECTION 80 mg/2 ml,J01GB03,14680_13075_24563_13921_13920,"herpes simplex encephalitis, susceptibility to",0.7,atc_inference
SIN01849P,MIRAMYCIN INJECTION 80 mg/2 ml,J01GB03,18076,tuberculosis,0.7,atc_inference
SIN01849P,MIRAMYCIN INJECTION 80 mg/2 ml,J01GB03,9194,chronic Epstein-Barr virus infection syndrome,0.5,atc_inference
SIN01849P,MIRAMYCIN INJECTION 80 mg/2 ml,J01GB03,12839,pyogenic bacterial infections due to MyD88 deficiency,0.5,atc_inference
SIN01849P,MIRAMYCIN INJECTION 80 mg/2 ml,J01GB03,18469,pulmonary non-tuberculous mycobacterial infection,0.5,atc_inference
SIN01849P,MIRAMYCIN INJECTION 80 mg/2 ml,J01GB03,41825,bacterial meningitis caused by gram-negative bacteria,0.5,atc_inference
SIN02848P,XEPAGAN-5 ELIXIR 5 mg/5 ml,R06AD02,4979,asthma,0.7,atc_inference
SIN02848P,XEPAGAN-5 ELIXIR 5 mg/5 ml,R06AD02,11751,"COPD, severe early onset",0.7,atc_inference
SIN02848P,XEPAGAN-5 ELIXIR 5 mg/5 ml,R06AD02,5002,chronic obstructive pulmonary disease,0.7,atc_inference
SIN02848P,XEPAGAN-5 ELIXIR 5 mg/5 ml,R06AD02,11786_5324_24332,allergic rhinitis,0.7,atc_inference
SIN02848P,XEPAGAN-5 ELIXIR 5 mg/5 ml,R06AD02,1491,cough variant asthma,0.7,atc_inference
SIN02848P,XEPAGAN-5 ELIXIR 5 mg/5 ml,R06AD02,3781_5607_18597,bronchitis,0.7,atc_inference
SIN02848P,XEPAGAN-5 ELIXIR 5 mg/5 ml,R06AD02,5249,pneumonia,0.7,atc_inference
SIN02848P,XEPAGAN-5 ELIXIR 5 mg/5 ml,R06AD02,9663,mucus inspissation of respiratory tract,0.5,atc_inference
SIN02848P,XEPAGAN-5 ELIXIR 5 mg/5 ml,R06AD02,9194,chronic Epstein-Barr virus infection syndrome,0.5,atc_inference
SIN02848P,XEPAGAN-5 ELIXIR 5 mg/5 ml,R06AD02,24352,viral respiratory tract infection,0.5,atc_inference
SIN07155P,DEXAMETHASONE TABLET 4 mg,H02AB02,5420_16412_15777,hypothyroidism,0.7,atc_inference
SIN07155P,DEXAMETHASONE TABLET 4 mg,H02AB02,4425,hyperthyroidism,0.7,atc_inference
SIN07155P,DEXAMETHASONE TABLET 4 mg,H02AB02,19801_15128_43370,adrenal insufficiency,0.7,atc_inference
SIN07155P,DEXAMETHASONE TABLET 4 mg,H02AB02,18912,Cushing syndrome,0.7,atc_inference
SIN07155P,DEXAMETHASONE TABLET 4 mg,H02AB02,4782,diabetes insipidus,0.7,atc_inference
SIN07155P,DEXAMETHASONE TABLET 4 mg,H02AB02,19591_5152,hypopituitarism,0.7,atc_inference
SIN07155P,DEXAMETHASONE TABLET 4 mg,H02AB02,8905,predisposition to invasive fungal disease due to CARD9 deficiency,0.5,atc_inference
SIN07155P,DEXAMETHASONE TABLET 4 mg,H02AB02,10615_13006_8250_32569_9876_32567,isolated growth hormone deficiency,0.5,atc_inference
SIN07155P,DEXAMETHASONE TABLET 4 mg,H02AB02,7270_12900_54838_12306,mo,0.5,atc_inference
SIN07155P,DEXAMETHASONE TABLET 4 mg,H02AB02,14455,cataract-growth hormone deficiency-sensory neuropathy-sensorineural hearing loss-skeletal dysplasia syndrome,0.5,atc_inference
SIN07102P,UNIFLU COLDS & FLU TABLETS,N02BE51,5027,epilepsy,0.7,atc_inference
SIN07102P,UNIFLU COLDS & FLU TABLETS,N02BE51,11845_12441_11851_11847_8000_12440_11850_12715_100246_13344_12210_12303_12331,"migraine with or without aura, susceptibility to",0.7,atc_inference
SIN07102P,UNIFLU COLDS & FLU TABLETS,N02BE51,7344,"cluster headache, familial",0.7,atc_inference
SIN07102P,UNIFLU COLDS & FLU TABLETS,N02BE51,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,Parkinson disease,0.7,atc_inference
SIN07102P,UNIFLU COLDS & FLU TABLETS,N02BE51,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,Alzheimer disease,0.7,atc_inference
SIN07102P,UNIFLU COLDS & FLU TABLETS,N02BE51,21011,hereditary progressive chorea without dementia,0.7,atc_inference
SIN07102P,UNIFLU COLDS & FLU TABLETS,N02BE51,5263,unipolar depression,0.7,atc_inference
SIN07102P,UNIFLU COLDS & FLU TABLETS,N02BE51,11918,anxiety,0.7,atc_inference
SIN07102P,UNIFLU COLDS & FLU TABLETS,N02BE51,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,schizophrenia,0.7,atc_inference
SIN07102P,UNIFLU COLDS & FLU TABLETS,N02BE51,4985_693_24613_1866,bipolar disorder,0.7,atc_inference
SIN06552P,APO-TRIAZIDE TABLET,C03EA01,1200_1134_15512_5080_100078,hypertension,0.7,atc_inference
SIN06552P,APO-TRIAZIDE TABLET,C03EA01,5252,heart failure,0.7,atc_inference
SIN06552P,APO-TRIAZIDE TABLET,C03EA01,5010,coronary artery disease,0.7,atc_inference
SIN06552P,APO-TRIAZIDE TABLET,C03EA01,6652_3678_1090_3672_3673_3676_3677_3679_6803,myocardial infarction,0.7,atc_inference
SIN06552P,APO-TRIAZIDE TABLET,C03EA01,6021,Prinzmetal angina,0.7,atc_inference
SIN06552P,APO-TRIAZIDE TABLET,C03EA01,8237,phocomelia-ectrodactyly-deafness-sinus arrhythmia syndrome,0.7,atc_inference
SIN06552P,APO-TRIAZIDE TABLET,C03EA01,21187_11237_11470,hyperlipidemia,0.7,atc_inference
SIN06552P,APO-TRIAZIDE TABLET,C03EA01,5311,atherosclerosis,0.7,atc_inference
SIN06552P,APO-TRIAZIDE TABLET,C03EA01,5294,peripheral vascular disease,0.7,atc_inference
SIN06552P,APO-TRIAZIDE TABLET,C03EA01,7935,cystoid macular edema,0.7,atc_inference
SIN04726P,PREDNISOLONE TABLET 5 mg,H02AB06,5420_16412_15777,hypothyroidism,0.7,atc_inference
SIN04726P,PREDNISOLONE TABLET 5 mg,H02AB06,4425,hyperthyroidism,0.7,atc_inference
SIN04726P,PREDNISOLONE TABLET 5 mg,H02AB06,19801_15128_43370,adrenal insufficiency,0.7,atc_inference
SIN04726P,PREDNISOLONE TABLET 5 mg,H02AB06,18912,Cushing syndrome,0.7,atc_inference
SIN04726P,PREDNISOLONE TABLET 5 mg,H02AB06,4782,diabetes insipidus,0.7,atc_inference
SIN04726P,PREDNISOLONE TABLET 5 mg,H02AB06,19591_5152,hypopituitarism,0.7,atc_inference
SIN04726P,PREDNISOLONE TABLET 5 mg,H02AB06,8905,predisposition to invasive fungal disease due to CARD9 deficiency,0.5,atc_inference
SIN04726P,PREDNISOLONE TABLET 5 mg,H02AB06,10615_13006_8250_32569_9876_32567,isolated growth hormone deficiency,0.5,atc_inference
SIN04726P,PREDNISOLONE TABLET 5 mg,H02AB06,7270_12900_54838_12306,mo,0.5,atc_inference
SIN04726P,PREDNISOLONE TABLET 5 mg,H02AB06,14455,cataract-growth hormone deficiency-sensory neuropathy-sensorineural hearing loss-skeletal dysplasia syndrome,0.5,atc_inference
SIN04113P,NEO-CORTISONE CREAM,D07CA01,5083,psoriasis,0.7,atc_inference
SIN04113P,NEO-CORTISONE CREAM,D07CA01,4980,atopic eczema,0.7,atc_inference
SIN04113P,NEO-CORTISONE CREAM,D07CA01,2406,dermatitis,0.7,atc_inference
SIN04113P,NEO-CORTISONE CREAM,D07CA01,13398_7728_13397_24516,familial acne inversa,0.7,atc_inference
SIN04113P,NEO-CORTISONE CREAM,D07CA01,19945_6599,urticaria,0.7,atc_inference
SIN04113P,NEO-CORTISONE CREAM,D07CA01,8321,"pruritus, hereditary localized",0.7,atc_inference
SIN04113P,NEO-CORTISONE CREAM,D07CA01,15803,wound botulism,0.7,atc_inference
SIN04113P,NEO-CORTISONE CREAM,D07CA01,43519,burn,0.7,atc_inference
SIN04113P,NEO-CORTISONE CREAM,D07CA01,8905,predisposition to invasive fungal disease due to CARD9 deficiency,0.5,atc_inference
SIN04113P,NEO-CORTISONE CREAM,D07CA01,12345,acral peeling skin syndrome,0.5,atc_inference
SIN08997P,BOKEY ENTERIC-MICROENCAPSULATED CAPSULES 100 mg,B01AC06,14986_14987_10351_10953_13565_9213_12565_13248_12187_13499_14108_44325_54748_11325_9214_14985_9215_11584_12186_13566_14638,Fanconi anemia complementation group,0.7,atc_inference
SIN08997P,BOKEY ENTERIC-MICROENCAPSULATED CAPSULES 100 mg,B01AC06,7594,factor 5 excess with spontaneous thrombosis,0.7,atc_inference
SIN08997P,BOKEY ENTERIC-MICROENCAPSULATED CAPSULES 100 mg,B01AC06,10120_8555_14837_8556_30867_14536_12775_10743_2049_4680,thrombocytopenia,0.7,atc_inference
SIN08997P,BOKEY ENTERIC-MICROENCAPSULATED CAPSULES 100 mg,B01AC06,10604_10602_15720_15719_18660_15721_15715_15716_15717,hemophilia,0.7,atc_inference
SIN08997P,BOKEY ENTERIC-MICROENCAPSULATED CAPSULES 100 mg,B01AC06,8390,Rombo syndrome,0.5,atc_inference
SIN08997P,BOKEY ENTERIC-MICROENCAPSULATED CAPSULES 100 mg,B01AC06,10978,"portal vein, cavernous transformation of",0.5,atc_inference
SIN08997P,BOKEY ENTERIC-MICROENCAPSULATED CAPSULES 100 mg,B01AC06,8229,"peroneal nerve, accessory deep",0.5,atc_inference
SIN08997P,BOKEY ENTERIC-MICROENCAPSULATED CAPSULES 100 mg,B01AC06,13712_24465_10424,"surfactant metabolism dysfunction, pulmonary",0.5,atc_inference
SIN08997P,BOKEY ENTERIC-MICROENCAPSULATED CAPSULES 100 mg,B01AC06,7270_12900_54838_12306,mo,0.5,atc_inference
SIN08997P,BOKEY ENTERIC-MICROENCAPSULATED CAPSULES 100 mg,B01AC06,5279,pulmonary embolism (disease),0.5,atc_inference
SIN04129P,NEO-BETASONE CREAM,D07CC01,5083,psoriasis,0.7,atc_inference
SIN04129P,NEO-BETASONE CREAM,D07CC01,4980,atopic eczema,0.7,atc_inference
SIN04129P,NEO-BETASONE CREAM,D07CC01,2406,dermatitis,0.7,atc_inference
SIN04129P,NEO-BETASONE CREAM,D07CC01,13398_7728_13397_24516,familial acne inversa,0.7,atc_inference
SIN04129P,NEO-BETASONE CREAM,D07CC01,19945_6599,urticaria,0.7,atc_inference
SIN04129P,NEO-BETASONE CREAM,D07CC01,8321,"pruritus, hereditary localized",0.7,atc_inference
SIN04129P,NEO-BETASONE CREAM,D07CC01,15803,wound botulism,0.7,atc_inference
SIN04129P,NEO-BETASONE CREAM,D07CC01,43519,burn,0.7,atc_inference
SIN04129P,NEO-BETASONE CREAM,D07CC01,8905,predisposition to invasive fungal disease due to CARD9 deficiency,0.5,atc_inference
SIN04129P,NEO-BETASONE CREAM,D07CC01,12345,acral peeling skin syndrome,0.5,atc_inference
SIN08515P,TEMPROSONE GEL 0.05%,D07AC01,5083,psoriasis,0.7,atc_inference
SIN08515P,TEMPROSONE GEL 0.05%,D07AC01,4980,atopic eczema,0.7,atc_inference
SIN08515P,TEMPROSONE GEL 0.05%,D07AC01,2406,dermatitis,0.7,atc_inference
SIN08515P,TEMPROSONE GEL 0.05%,D07AC01,13398_7728_13397_24516,familial acne inversa,0.7,atc_inference
SIN08515P,TEMPROSONE GEL 0.05%,D07AC01,19945_6599,urticaria,0.7,atc_inference
SIN08515P,TEMPROSONE GEL 0.05%,D07AC01,8321,"pruritus, hereditary localized",0.7,atc_inference
SIN08515P,TEMPROSONE GEL 0.05%,D07AC01,15803,wound botulism,0.7,atc_inference
SIN08515P,TEMPROSONE GEL 0.05%,D07AC01,43519,burn,0.7,atc_inference
SIN08515P,TEMPROSONE GEL 0.05%,D07AC01,8905,predisposition to invasive fungal disease due to CARD9 deficiency,0.5,atc_inference
SIN08515P,TEMPROSONE GEL 0.05%,D07AC01,12345,acral peeling skin syndrome,0.5,atc_inference
SIN08516P,TEMPROSONE CREAM 0.05%,D07AC01,5083,psoriasis,0.7,atc_inference
SIN08516P,TEMPROSONE CREAM 0.05%,D07AC01,4980,atopic eczema,0.7,atc_inference
SIN08516P,TEMPROSONE CREAM 0.05%,D07AC01,2406,dermatitis,0.7,atc_inference
SIN08516P,TEMPROSONE CREAM 0.05%,D07AC01,13398_7728_13397_24516,familial acne inversa,0.7,atc_inference
SIN08516P,TEMPROSONE CREAM 0.05%,D07AC01,19945_6599,urticaria,0.7,atc_inference
SIN08516P,TEMPROSONE CREAM 0.05%,D07AC01,8321,"pruritus, hereditary localized",0.7,atc_inference
SIN08516P,TEMPROSONE CREAM 0.05%,D07AC01,15803,wound botulism,0.7,atc_inference
SIN08516P,TEMPROSONE CREAM 0.05%,D07AC01,43519,burn,0.7,atc_inference
SIN08516P,TEMPROSONE CREAM 0.05%,D07AC01,8905,predisposition to invasive fungal disease due to CARD9 deficiency,0.5,atc_inference
SIN08516P,TEMPROSONE CREAM 0.05%,D07AC01,12345,acral peeling skin syndrome,0.5,atc_inference
SIN14529P,AMCAD 5 TABLET 5 mg,C08CA01,1200_1134_15512_5080_100078,hypertension,0.7,atc_inference
SIN14529P,AMCAD 5 TABLET 5 mg,C08CA01,5252,heart failure,0.7,atc_inference
SIN14529P,AMCAD 5 TABLET 5 mg,C08CA01,5010,coronary artery disease,0.7,atc_inference
SIN14529P,AMCAD 5 TABLET 5 mg,C08CA01,6652_3678_1090_3672_3673_3676_3677_3679_6803,myocardial infarction,0.7,atc_inference
SIN14529P,AMCAD 5 TABLET 5 mg,C08CA01,6021,Prinzmetal angina,0.7,atc_inference
SIN14529P,AMCAD 5 TABLET 5 mg,C08CA01,8237,phocomelia-ectrodactyly-deafness-sinus arrhythmia syndrome,0.7,atc_inference
SIN14529P,AMCAD 5 TABLET 5 mg,C08CA01,21187_11237_11470,hyperlipidemia,0.7,atc_inference
SIN14529P,AMCAD 5 TABLET 5 mg,C08CA01,5311,atherosclerosis,0.7,atc_inference
SIN14529P,AMCAD 5 TABLET 5 mg,C08CA01,5294,peripheral vascular disease,0.7,atc_inference
SIN14529P,AMCAD 5 TABLET 5 mg,C08CA01,7935,cystoid macular edema,0.7,atc_inference
SIN04453P,CARBIMAZOLE TABLET 5 mg,H03BB01,5420_16412_15777,hypothyroidism,0.7,atc_inference
SIN04453P,CARBIMAZOLE TABLET 5 mg,H03BB01,4425,hyperthyroidism,0.7,atc_inference
SIN04453P,CARBIMAZOLE TABLET 5 mg,H03BB01,19801_15128_43370,adrenal insufficiency,0.7,atc_inference
SIN04453P,CARBIMAZOLE TABLET 5 mg,H03BB01,18912,Cushing syndrome,0.7,atc_inference
SIN04453P,CARBIMAZOLE TABLET 5 mg,H03BB01,4782,diabetes insipidus,0.7,atc_inference
SIN04453P,CARBIMAZOLE TABLET 5 mg,H03BB01,19591_5152,hypopituitarism,0.7,atc_inference
SIN04453P,CARBIMAZOLE TABLET 5 mg,H03BB01,8905,predisposition to invasive fungal disease due to CARD9 deficiency,0.5,atc_inference
SIN04453P,CARBIMAZOLE TABLET 5 mg,H03BB01,10615_13006_8250_32569_9876_32567,isolated growth hormone deficiency,0.5,atc_inference
SIN04453P,CARBIMAZOLE TABLET 5 mg,H03BB01,7270_12900_54838_12306,mo,0.5,atc_inference
SIN04453P,CARBIMAZOLE TABLET 5 mg,H03BB01,14455,cataract-growth hormone deficiency-sensory neuropathy-sensorineural hearing loss-skeletal dysplasia syndrome,0.5,atc_inference
SIN03550P,NOVOMIN SYRUP 15 mg/5 ml,A04AD,14589_18911_10894_11668_12818_7452_13240_12348_12513_13242_7453_14674_11667,maturity-onset diabetes of the young,0.7,atc_inference
SIN03550P,NOVOMIN SYRUP 15 mg/5 ml,A04AD,5001_4966,gastritis,0.7,atc_inference
SIN03550P,NOVOMIN SYRUP 15 mg/5 ml,A04AD,2203,constipation disorder,0.7,atc_inference
